"","soil_ID","treatment","total_dry_weight","meanC","diff","equation1","equation2","BRI"
"164","F61","IF",290.0556,355.742857142857,-65.6872571428571,-22.6464364566163,-18.4648140711589,-18.4648140711589
"165","F61","IF",331.66,355.742857142857,-24.0828571428572,-7.26130891360344,-6.76973737049233,-6.76973737049233
"166","F61","IF",280.11,355.742857142857,-75.6328571428571,-27.0011271082279,-21.2605413219822,-21.2605413219822
"167","F61","IF",322.71,355.742857142857,-33.0328571428571,-10.2360810457863,-9.28559955023691,-9.28559955023691
"168","F62","IF",1307.38,1254.18594,53.1940599999998,4.068752772721,4.2413216655897,4.068752772721
"169","F62","IF",1235.23,1254.18594,-18.9559400000001,-1.53460812966006,-1.5114138498475,-1.5114138498475
"170","F62","IF",985.05,1254.18594,-269.13594,-27.3220587787422,-21.4590142830018,-21.4590142830018
"171","F62","IF",1397.22,1254.18594,143.03406,10.2370464207498,11.4045338444792,10.2370464207498
"172","F62","IF",1588.47,1254.18594,334.28406,21.0444049934843,26.6534689425716,21.0444049934843
"173","F62","IF",1338.63,1254.18594,84.44406,6.30824499675041,6.73297772736952,6.30824499675041
"174","F62","IF",1525.88,1254.18594,271.69406,17.8057291530133,21.6629808495541,17.8057291530133
"175","F63","IF",1303.59,1250.03285714286,53.5571428571427,4.10843461956157,4.28445880851132,4.10843461956157
"176","F63","IF",1298.13,1250.03285714286,48.0971428571429,3.70510987783527,3.84767028980952,3.70510987783527
"177","F63","IF",1665.63,1250.03285714286,415.597142857143,24.9513483100774,33.2468975101226,24.9513483100774
"178","F63","IF",1428.3,1250.03285714286,178.267142857143,12.4810714035667,14.2609965680902,12.4810714035667
"179","F63","IF",1301.99,1250.03285714286,51.9571428571428,3.99059461725073,4.1564621729943,3.99059461725073
"180","F63","IF",1296.07,1250.03285714286,46.037142857143,3.55205682232772,3.68287462158139,3.55205682232772
"181","F63","IF",1373.84,1250.03285714286,123.807142857143,9.01175849131943,9.90431108668002,9.01175849131943
"182","F63","IF",1028.89,1250.03285714286,-221.142857142857,-21.4933430340325,-17.6909635518152,-17.6909635518152
"183","F64","IF",425.73,317.8018125,107.9281875,25.3513230216334,33.9608470609336,25.3513230216334
"184","F64","IF",371.48,317.8018125,53.6781875,14.4498189673737,16.8904598365058,14.4498189673737
"185","F64","IF",323.77,317.8018125,5.96818749999994,1.84334172406336,1.87795892447906,1.84334172406336
"186","F64","IF",422.6,317.8018125,104.7981875,24.7984352815901,32.9759565169251,24.7984352815901
"187","F64","IF",487.35,317.8018125,169.5481875,34.7898199445983,53.3502896557583,34.7898199445983
"188","F64","IF",414.36,317.8018125,96.5581875,23.3029702432667,30.383145627906,23.3029702432667
"189","F64","IF",377.06,317.8018125,59.2581874999999,15.7158509255821,18.6462710938755,15.7158509255821
"190","F64","IF",403.33,317.8018125,85.5281875,21.2055109959586,26.9124291102021,21.2055109959586
"191","F01","I",501.7,510.555,-8.85499999999996,-1.76499900338847,-1.73438708856049,-1.73438708856049
"192","F01","I",444.67,510.555,-65.885,-14.8166055726719,-12.9045842269687,-12.9045842269687
"193","F01","I",362.8,510.555,-147.755,-40.7262954796031,-28.9400750164037,-28.9400750164037
"194","F01","I",573.7,510.555,63.145,11.0066236709081,12.3679133491984,11.0066236709081
"195","F01","I",453.48,510.555,-57.075,-12.5860015877216,-11.1790110761818,-11.1790110761818
"196","F01","I",507.85,510.555,-2.70499999999998,-0.532637589839524,-0.529815592835248,-0.529815592835248
"197","F01","I",542.1,510.555,31.545,5.81903707802989,6.17857037929312,5.81903707802989
"198","F01","I",440.22,510.555,-70.335,-15.9772386534006,-13.7761847401357,-13.7761847401357
"199","F04","I",320.624,283.411428571429,37.2125714285714,11.6062962936559,13.130229650987,11.6062962936559
"200","F04","I",258.79,283.411428571429,-24.6214285714286,-9.51405717818639,-8.68752142266669,-8.68752142266669
